 1540474;"P37";  2264.000;  2208.000;  73916.0; 42.03
 1545090;"P37";  2279.000;  2224.000;  73724.0; 40.75
 1549706;"P37";  2295.000;  2239.000;  73533.0; 41.75
 1559528;"P37";  2330.000;  2274.000;  73130.0; 41.97
 1564139;"P37";  2346.000;  2290.000;  72942.0; 40.30
 1568750;"P37";  2362.000;  2306.000;  72755.0; 40.80
 1573361;"P37";  2378.000;  2323.000;  72569.0; 40.55
 1577972;"P37";  2394.000;  2339.000;  72383.0; 40.90
 1582583;"P37";  2412.000;  2356.000;  72199.0; 41.24
 1587194;"P37";  2429.000;  2373.000;  72016.0; 40.22
 1591806;"P37";  2445.000;  2389.000;  71834.0; 39.21
 1596417;"P37";  2462.000;  2406.000;  71652.0; 39.35
 1601031;"P37";  2479.000;  2423.000;  71472.0; 40.27
 1605656;"P37";  2497.000;  2441.000;  71292.0; 39.69
 1610281;"P37";  2514.000;  2458.000;  71113.0; 39.56
 1614906;"P37";  2533.000;  2476.000;  70935.0; 39.34
 1619531;"P37";  2550.000;  2494.000;  70759.0; 38.58
 1624156;"P37";  2568.000;  2512.000;  70584.0; 38.88
 1628781;"P37";  2587.000;  2530.000;  70411.0; 37.82
 1633406;"P37";  2604.000;  2548.000;  70238.0; 36.22
 1638031;"P37";  2621.000;  2565.000;  70067.0; 37.32
 1642654;"P37";  2640.000;  2584.000;  69896.0; 36.96
 1647270;"P37";  2657.000;  2601.000;  69727.0; 35.93
 1651886;"P37";  2675.000;  2619.000;  69559.0; 35.69
 1656502;"P37";  2692.000;  2636.000;  69391.0; 36.70
 1661118;"P37";  2712.000;  2656.000;  69225.0; 37.39
 1665733;"P37";  2730.000;  2674.000;  69059.0; 35.71
 1670349;"P37";  2748.000;  2693.000;  68894.0; 35.10
 1674965;"P37";  2767.000;  2711.000;  68731.0; 34.87
 1679581;"P37";  2785.000;  2729.000;  68568.0; 34.85
 1689521;"P37";  2825.000;  2769.000;  68220.0; 34.39
 1694104;"P37";  2843.000;  2787.000;  68060.0; 34.71
 1698688;"P37";  2863.000;  2807.000;  67902.0; 35.54
 1703271;"P37";  2883.000;  2827.000;  67745.0; 34.78
 1707854;"P37";  2902.000;  2846.000;  67588.0; 33.88
 1712438;"P37";  2921.000;  2865.000;  67433.0; 34.68
 1717021;"P37";  2942.000;  2886.000;  67278.0; 34.75
 1721604;"P37";  2962.000;  2906.000;  67125.0; 33.24
 1726188;"P37";  2981.000;  2925.000;  66973.0; 33.03
 1730775;"P37";  3002.000;  2945.000;  66821.0; 33.12
 1735377;"P37";  3022.000;  2966.000;  66670.0; 32.39
 1739978;"P37";  3042.000;  2985.000;  66520.0; 31.95
 1744579;"P37";  3062.000;  3006.000;  66372.0; 32.62
 1749180;"P37";  3083.000;  3027.000;  66224.0; 32.85
 1753781;"P37";  3104.000;  3048.000;  66077.0; 31.86
 1758382;"P37";  3125.000;  3069.000;  65932.0; 31.47
 1762984;"P37";  3146.000;  3090.000;  65787.0; 31.80
 1767585;"P37";  3167.000;  3111.000;  65643.0; 31.23
 1777514;"P37";  3213.000;  3157.000;  65335.0; 30.77
 1782069;"P37";  3234.000;  3178.000;  65195.0; 31.22
 1786625;"P37";  3256.000;  3200.000;  65056.0; 30.88
 1791181;"P37";  3278.000;  3222.000;  64918.0; 30.06
 1795736;"P37";  3300.000;  3244.000;  64781.0; 31.28
 1800292;"P37";  3323.000;  3267.000;  64645.0; 31.02
